stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
3377704015497110,MNLP_**_03VVR|VIVIR,Viviani,45.8071,3.11832,0,1970329131942539
3377704015497111,MNLP_**_20VVA|MNLP_**_21VVR|VIVIS,Viviani,45.807,3.11923,0,1970329131942539
3377704015497112,BIOPA|MNLP_**_33BIA,Biopole,45.8478,3.16686,0,1970329131942542
3377704015497127,MALIA|MNLP_**_25MAA|MNLP_**_33MAA,Malintrat,45.7953,3.12291,0,1970329131942547
3377704015497130,MNLP_**_33PIA|MNLP_**_33PIR|PISTC,Les Pistes,45.799,3.11288,0,1970329131942360
3377704015497131,MNLP_**_24PMA|PLMOA,Pl. du Montel,45.827,3.07415,0,1970329131941967
3377704015497113,BIOPR|MNLP_**_33BIR,Biopole,45.8478,3.16697,0,1970329131942542
3377704015497114,BLGRA|MNLP_**_24BLA,BLANZAT La Grotte,45.8268,3.06969,0,1970329131941899
3377704015497115,BLGRR|MNLP_**_24BLR,BLANZAT La Grotte,45.827,3.07003,0,1970329131941899
3377704015497116,CEBOA|MNLP_**_33CBA,Centre Bourg,45.8514,3.18025,0,1970329131942544
3377704015497117,CEBOR|MNLP_**_33CBR,Centre Bourg,45.8513,3.18012,0,1970329131942544
3377704015497118,CEREA|MNLP_**_24CYA,Ceyre,45.831,3.08558,0,1970329131941903
3377704015497119,CLEAA|MNLP_**_33CAA,Clement Ader,45.8158,3.15163,0,1970329131942543
3377704015497120,CLEAR|MNLP_**_33CAR,Clement Ader,45.8159,3.15209,0,1970329131942543
3377704015497121,COUMR|MNLP_**_24COR,Coumes,45.8315,3.0919,0,1970329131941915
3377704015497122,FONCA|MNLP_**_33FCA,Fontchenille,45.8208,3.15516,0,1970329131942545
3377704015497123,FONCR|MNLP_**_33FCR,Fontchenille,45.8209,3.15531,0,1970329131942545
3377704015497124,FRADA|MNLP_**_24FRA,Fradière,45.8286,3.07725,0,1970329131941930
3377704015497125,FRADR|MNLP_**_24FRR,Fradière,45.8293,3.07759,0,1970329131941930
3377704015497126,JARZA|MNLP_**_24JAA,Jarzy,45.83,3.08096,0,1970329131941936
3377704015497128,MALIR|MNLP_**_25MAR|MNLP_**_33MAR,Malintrat,45.7952,3.12326,0,1970329131942547
3377704015497129,MNLP_**_24MGR|MTGXR,Montgroux,45.8316,3.09636,0,1970329131941960
3377704015497132,MNLP_**_24PMR|PLMOR,Pl. du Montel,45.8271,3.07426,0,1970329131941967
3377704015497138,03VNR|MNLP_**_03VNR,Les Vignes,45.8028,3.10761,0,1970329131941952
3377704015497139,24CLA|MNLP_**_24CLA,Cladenas,45.8306,3.10539,0,1970329131941912
3377704015497133,MNLP_**_33LIA|STBLA,S.Beauzire Lilas,45.8489,3.17466,0,1970329131942546
3377704015497134,MNLP_**_33LIR|STBLR,S.Beauzire Lilas,45.8489,3.1745,0,1970329131942546
3377704015497135,MNLP_**_25GVA|MNLP_**_33SGA|STGRA,Stade des Gravanches,45.8019,3.13175,0,1970329131942548
3377704015497136,MNLP_**_25GVR|MNLP_**_33SGR|STGRR,Stade des Gravanches,45.802,3.13188,0,1970329131942548
3377704015497137,03APA|MNLP_**_03APA,AUBIÈRE Pl. des Ramacles,45.7497,3.1126,0,1970329131941892
3377704015497140,24CLR|MNLP_**_24CLR,Cladenas,45.8306,3.1054,0,1970329131941912
3377837159481345,MNLP_**_25QUA|QUBEA,Québec,45.8034,3.13314,0,1970462275928065
3377837159481346,MNLP_**_25QUR|QUBER,Québec,45.8032,3.1331,0,1970462275928065
3377837159481353,BOUSA|MNLP_**_20BSR|MNLP_**_31BOA,Boussadet,45.8326,3.10522,0,1970329131942541
3377837159481347,MNLP_**_25ZGA|ZOGRA,Zone des Gravanches,45.8057,3.13729,0,1970462275928066
3377837159481348,MNLP_**_25ZGR|ZOGRR,Zone des Gravanches,45.8057,3.13721,0,1970462275928066
3377837159481350,INCRA|MNLP_**_35ICA|MNLP_**_36ICA,INRAE Crouel,45.779,3.14292,0,1970329131942400
3377837159481351,MNLP_**_27TCR|TOCQS,Tocqueville,45.7328,3.09797,0,1970329131942237
3377837159481352,INCRR|MNLP_**_35ICR|MNLP_**_36ICR,INRAE Crouel,45.7788,3.14301,0,1970329131942400
3377837159481358,MNLP_**_31TFA|TRFEA,Trois Fées,45.837,3.10487,0,1970329131942540
3377837159481362,BIDER|MNLP_**_33BPR,Biopole 2,45.8502,3.1705,0,1970462275928067
3377837159481363,HACHT|MNLP_**_24HTR,Hauts de Chanturgue,45.8112,3.10621,0,1970329131941933
3377837159481361,BIDEA|MNLP_**_33BPA,Biopole 2,45.8501,3.17026,0,1970462275928067
3377837159481354,BOUSR|MNLP_**_31BOR,Boussadet,45.8326,3.10536,0,1970329131942541
3377837159481355,MNLP_**_03SGA|MNLP_**_21SGA|MNLP_**_A1SGR|STGMB,Stade G. Montpied,45.813,3.12126,0,1970329131942531
3377837159481356,FOVIA|MNLP_**_36FVA,Fourche Vieille,45.7922,3.26119,0,1970329131942549
3377837159481357,FOVIR|MNLP_**_36FVR,Fourche Vieille,45.7913,3.26231,0,1970329131942549
3377837159481433,GAMBR|MNLP_**_20GAR,Gambetta,45.8152,3.14384,0,1970462275928075
3377837159481434,JUFEA|MNLP_**_20JFA,J. Ferry,45.8205,3.14443,0,1970462275928076
3377837159481423,ALAUA|MNLP_**_34AAA,"Les Allées d'Aussandra",45.7139,3.19396,0,1970462275928080
3377837159481424,ALAUR|MNLP_**_34AAR,"Les Allées d'Aussandra",45.7137,3.19415,0,1970462275928080
3377837159481431,ENCLA|MNLP_**_34ENA,"L'enclos",45.7399,3.20226,0,1970462275928078
3377837159481432,GAMBA|MNLP_**_20GAA,Gambetta,45.8153,3.1439,0,1970462275928075
3377837159481468,BEHOA|MNLP_**_34BHA,Bel Horizon,45.7135,3.18799,0,1970329131942383
3377837159481470,03DDR|MNLP_**_03DDR,Diderot,45.8047,3.1092,0,1970329131941925
3377837159481438,MNLP_**_20RHA|RHONA,Rhonez,45.8141,3.14051,0,1970462275928074
3377837159481435,JUFER|MNLP_**_20JFR,J. Ferry,45.8205,3.1444,0,1970462275928076
3377837159481436,MNLP_**_34MOA|MTRIA,La Montorière,45.7119,3.19118,0,1970462275928079
3377837159481437,MNLP_**_34MOR|MTRIR,La Montorière,45.7119,3.19109,0,1970462275928079
3377837159481439,MNLP_**_20RHR|RHONR,Rhonez,45.8142,3.14051,0,1970462275928074
3377837159481440,MNLP_**_34RMA|RTMAA,LE CENDRE Rte des Martres,45.717,3.19096,0,1970462275928081
3377837159481441,MNLP_**_34RMR|RTMAR,LE CENDRE Rte des Martres,45.7169,3.19096,0,1970462275928081
3377837159481442,MNLP_**_03URA|MNLP_**_28URA|URBAA,Campus RDI,45.8441,3.12333,0,1970462275928077
3377837159481443,MNLP_**_03URR|MNLP_**_28URR|URBAR,Campus RDI,45.8441,3.12331,0,1970462275928077
3377837159481465,AVALA|MNLP_**_22AVA|MNLP_**_34AVA|MNLP_**_90AVA|MNLP_**_C_AVA,"Av. de l'Allier",45.7398,3.20919,0,1970462275928089
3377837159481471,MEUNB|MNLP_**_50MEA|MNLP_**_A1MEA,Meuniers,45.7652,3.10387,0,1970329131942252
3377837159481466,AVALR|MNLP_**_22AVR|MNLP_**_90AVR|MNLP_**_C_AVR,"Av. de l'Allier",45.7395,3.20956,0,1970462275928089
3377837159481490,COGHR|MNLP_**_23GHR,COURNON Grande Halle,45.7392,3.15959,0,1970462275928099
3377837159481480,BLPUR|MNLP_**_24BPR,"BLANZAT Puy de l'Orme",45.8272,3.06557,0,1970462275928095
3377837159481487,BOJOA|MNLP_**_23BJA,Bois Joli,45.7495,3.15079,0,1970462275928098
3377837159481488,BOJOR|MNLP_**_23BJR,Bois Joli,45.7494,3.15074,0,1970462275928098
3377837159481489,COGHA|MNLP_**_23GHA,COURNON Grande Halle,45.7393,3.15963,0,1970462275928099
3377837159481498,BATCR|MNLP_**_27QPR,Quartier Le Prat Bâtiment C,45.7447,3.11093,0,1970462275928104
3377837159481499,BATFA|MNLP_**_27BFA,Le Prat Bâtiment F,45.7457,3.11086,0,1970462275928102
3377837159481495,BATAA|MNLP_**_27BTA,Le Prat Bâtiment A,45.7461,3.11234,0,1970462275928103
3377837159481496,BATAR|MNLP_**_27BTR,Le Prat Bâtiment A,45.7461,3.11234,0,1970462275928103
3377837159481497,BATCA|MNLP_**_27QPA,Quartier Le Prat Bâtiment C,45.7447,3.11093,0,1970462275928104
3377837159481504,BLDXR|MNLP_**_03BXR|MNLP_**_28BXR,Les Balladoux,45.843,3.11959,0,1970462275928106
3377837159481505,BOUSQ|MNLP_**_10BSA,Docteur Bousquet,45.802,3.10798,0,1970329131942200
3377837159481500,BATFR|MNLP_**_27BFR,Le Prat Bâtiment F,45.7457,3.11086,0,1970462275928102
3377837159481503,BLDXA|MNLP_**_03BXA|MNLP_**_28BXA,Les Balladoux,45.8429,3.11882,0,1970462275928106
3377837159481508,CHAUB|MNLP_**_50LCA|MNLP_**_A1LCA,La Chaux,45.7611,3.10503,0,1970329131942440
3377837159481515,AMMER|MNLP_**_C_AMR,Anne-Marie Menut,45.7465,3.17347,0,1970462275928110
3377837159481516,BERTB|MNLP_**_05BTA,Berthelot,45.7808,3.06914,0,1970329131942051
3377837159481517,BERTS|MNLP_**_05BTR,Berthelot,45.7808,3.06928,0,1970329131942051
3377837159481518,CLAUA|MNLP_**_05CLA,Claussat,45.7788,3.06323,0,1970462275928108
3377837159481513,MNLP_**_50SDA|MNLP_**_A1SJA|SJDOS,Saint Jacques Dolet,45.7654,3.089,0,1970329131942443
3377837159481514,AMMEA|MNLP_**_C_AMA,Anne-Marie Menut,45.7466,3.17348,0,1970462275928110
3377837159481522,MNLP_**_03TOA|TONNA,Les Tonnelles,45.7287,3.10097,0,1970462275928111
3377837159481519,CLAUR|MNLP_**_05CLR,Claussat,45.7786,3.06314,0,1970462275928108
3377837159481520,MNLP_**_05RIA|RICHA,Richelieu,45.7792,3.06693,0,1970462275928109
3377837159481521,MNLP_**_05RIR|RICHR,Richelieu,45.7791,3.06677,0,1970462275928109
3377837159481531,JAAUR|MNLP_**_25JAR,Jacqueline Auriol,45.7979,3.14187,0,1970462275928114
3377837159481532,MNLP_**_50RPA|REPAA,Résidence Pasteur,45.7567,3.1097,0,1970462275928116
3377837159481527,CITEA|MNLP_**_50CIA,Cité 1,45.7621,3.11821,0,1970462275928117
3377837159481528,CRTOA|MNLP_**_25CRA,Chartoire,45.7972,3.13647,0,1970462275928113
3377837159481529,CRTOR|MNLP_**_25CRR,Chartoire,45.7972,3.13652,0,1970462275928113
3377837159481530,JAAUA|MNLP_**_25JAA,Jacqueline Auriol,45.7979,3.14187,0,1970462275928114
3377837159481536,FOEUA|MNLP_**_05FER|MNLP_**_13FEA,Fontmaure Europe,45.7751,3.06304,0,1970462275928118
3377837159481540,CXSGA|MNLP_**_37CGA,Croix St Guillaume,45.7497,3.24079,0,1970462275928119
3377837159481541,CXSGR|MNLP_**_37CGR,Croix St Guillaume,45.7497,3.24079,0,1970462275928119
3377837159481542,DASPA|MNLP_**_37DAA,MUR S/ ALLIER Salle Polyvalente,45.7711,3.24042,0,1970462275928120
3377837159481543,DASPR|MNLP_**_37DAR,MUR S/ ALLIER Salle Polyvalente,45.7711,3.24042,0,1970462275928120
3377837159481544,EDHEA|MNLP_**_37EHA,Edouard Herriot,45.7351,3.20659,0,1970462275928121
3377837159481547,JOGAU|MNLP_**_37JGA|MNLP_**_37JGR,COURNON J. Gardet,45.7397,3.1968,0,1970329131942105
3377837159481548,LAGOA|MNLP_**_37LGA,La Gobe,45.7668,3.23925,0,1970462275928123
3377837159481545,EDHER|MNLP_**_37EHR,Edouard Herriot,45.7351,3.20659,0,1970462275928121
3377837159481546,FOGRA|MNLP_**_37FGA|MNLP_**_37FGR,Font Grande,45.7556,3.24523,0,1970462275928122
3377837159481549,LAGOR|MNLP_**_37LGR,La Gobe,45.7668,3.23925,0,1970462275928123
3377837159481550,MNLP_**_37RPA|RPSBA,Rond-Point de St Bonnet,45.7282,3.23556,0,1970462275928124
3377837159481551,MNLP_**_37RPR|RPSBR,Rond-Point de St Bonnet,45.7282,3.23556,0,1970462275928124
3377837159481552,LEPUA|MNLP_**_37EPA,"L'Epouvantail",45.7293,3.23207,0,1970462275928125
3377837159481553,LEPUR|MNLP_**_37EPR,"L'Epouvantail",45.7293,3.23207,0,1970462275928125
3377837159481554,ARSEA|MNLP_**_25ARA,Arsenal,45.7983,3.13134,0,1970462275928126
3377837159481555,ARSER|MNLP_**_25ARR,Arsenal,45.7976,3.13035,0,1970462275928126
3377837159481564,LEMAA|MNLP_**_32ARA,ARGNAT Le Mas,45.8442,3.02573,0,1970329131942365
3377837159481565,FLEUS|MNLP_**_C_FLR,Fleury,45.7748,3.09597,0,1970329131942097
3377837159481566,MNLP_**_34CTA|MNLP_**_C_TOA|TOULA,COURNON Toulaits,45.7454,3.21029,0,1970329131942387
3377837159481580,CHLOA|MNLP_**_26CLA,Champlong,45.7588,3.05775,0,1970462275928134
3377837159481581,CHLOR|MNLP_**_26CLR,Champlong,45.7591,3.05692,0,1970462275928134
3377837159481582,MNLP_**_41MOA|MNLP_**_41MOR|PAMZA,Parc de Montjuzet,45.7903,3.07092,0,1970462275928135
3377837159481567,MNLP_**_09TCA|TRCHS,Trémonteix Charcot,45.793,3.07119,0,1970329131942042
3377837159481569,MNLP_**_09TER|TREYR,Trémonteix Eychart,45.7931,3.067,0,1970462275928130
3377837159481570,MNLP_**_34TOR|RELAR,René Laennec,45.7444,3.20583,0,1970462275928131
3377837159481575,MNLP_**_40RDA|RODOA,Rte des domes,45.7689,3.01303,0,1970462275928133
3377837159481571,34CTR|MNLP_**_34CTR,COURNON Toulaits,45.7454,3.21029,0,1970329131942387
3377837159481572,C_TOR|MNLP_**_C_TOR,COURNON Toulaits,45.7449,3.21035,0,1970329131942387
3377837159481576,MNLP_**_40RDR|RODOR,Rte des domes,45.7677,3.01393,0,1970462275928133
3377837159482340,CLETA|MNLP_**_28CLA,Clémentel,45.8115,3.10933,0,1970462275928136
3377837159482341,CLETR|MNLP_**_28CLR,Clémentel,45.8112,3.10948,0,1970462275928136
3377837159482346,GAMAA|MNLP_**_13GYA,Gamay,45.7493,3.13426,0,1970329131942267
3377837159482347,ARDEA|MNLP_**_36ARA,Les Ardeliers,45.7907,3.23507,0,1970462275928187
3377837159482348,ARDER|MNLP_**_36ARR,Les Ardeliers,45.7907,3.23509,0,1970462275928187
3377837159482349,BOULA|MNLP_**_36BOA,La Boule,45.8096,3.24193,0,1970462275928152
3377837159482350,BOULR|MNLP_**_36BOR,La Boule,45.8096,3.24196,0,1970462275928152
3377837159482351,CXBLS|MNLP_**_36CBR,Croix Blanche,45.7992,3.24468,0,1970329131942401
3377837159482352,DRROA|MNLP_**_36DRA,Docteur Royet,45.8035,3.24426,0,1970462275928189
3377837159482353,DRROR|MNLP_**_36DRR,Docteur Royet,45.8036,3.24431,0,1970462275928189
3377837159482354,LAMAA|MNLP_**_36LAA,Lamartine,45.8068,3.24381,0,1970329131942424
3377837159482356,LISAA|MNLP_**_36LIA,La Lissandre,45.7895,3.22534,0,1970329131942433
3377837159482357,LISAR|MNLP_**_36LIR,La Lissandre,45.7895,3.22528,0,1970329131942433
3377837159482355,LAMAR|MNLP_**_36LAR,Lamartine,45.8068,3.24383,0,1970329131942424
3377837159482358,MNLP_**_36NIA|NIGUA,Les Nigues,45.8062,3.23916,0,1970462275928160
3377837159482359,MNLP_**_36NIR|NIGUR,Les Nigues,45.8063,3.2392,0,1970462275928160
3377837159482360,MNLP_**_36PEA|PEYRA,Le Peyron,45.7895,3.23055,0,1970462275928161
3377837159482361,MNLP_**_36PER|PEYRR,Le Peyron,45.7896,3.23057,0,1970462275928161
3377837159482362,MNLP_**_36PLA|PLANA,Les Plantades,45.8046,3.23538,0,1970462275928162
3377837159482363,MNLP_**_36PLR|PLANR,Les Plantades,45.8046,3.23538,0,1970462275928162
3377837159482364,MNLP_**_36QUA|QUARA,Le Quarte,45.8003,3.24335,0,1970462275928164
3377837159482365,MNLP_**_36QUR|QUARR,Le Quarte,45.8003,3.24333,0,1970462275928164
3377837159482369,GRVOA|MNLP_**_41GRA|MNLP_**_41GRR,Gravouses,45.7847,3.07357,0,1970462275928191
3377837159482370,43BAA|MNLP_**_43BAA,Ballainvilliers,45.7758,3.08676,0,1970329131941894
3377837159482372,43EUA|MNLP_**_43EUA,Europe,45.7744,3.06302,0,1970329131942057
3377837159482373,43EUR|MNLP_**_43EUR,Europe,45.7744,3.06326,0,1970329131942057
3377837159482371,43BAR|MNLP_**_43BAR,Ballainvilliers,45.7757,3.0863,0,1970329131941894
3377837159482374,43FAA|MNLP_**_43FAA,"La Font de l'arbre",45.7686,3.00601,0,1970329131942553
3377837159482375,43FAR|MNLP_**_43FAR,"La Font de l'arbre",45.7687,3.00597,0,1970329131942553
3377837159482376,43GAA|MNLP_**_43GAA,Gare SNCF,45.7787,3.09939,0,1970329131941931
3377837159482377,43GAR|MNLP_**_43GAR,Gare SNCF,45.7788,3.09969,0,1970329131941931
3377837159482378,43GOA|MNLP_**_43GOA,Parking des Goules,45.8033,2.98765,0,1970462275928193
3377837159482383,43LBR|MNLP_**_43LBR,La Baraque,45.7815,3.02154,0,1970329131942555
3377837159482385,43OLR|MNLP_**_43OLR,Orcines Route de Limoges,45.7859,3.01492,0,1970329131942564
3377837159482386,43RAA|MNLP_**_43RAA,Royat Place Allard,45.7673,3.0565,0,1970329131942072
3377837159482387,43RAR|MNLP_**_43RAR,Royat Place Allard,45.7679,3.05623,0,1970329131942072
3377837159482384,43OLA|MNLP_**_43OLA,Orcines Route de Limoges,45.7858,3.01497,0,1970329131942564
3377837159482379,43GOR|MNLP_**_43GOR,Parking des Goules,45.8033,2.98765,0,1970462275928193
3377837159482380,43JAA|MNLP_**_43JAA,Jaude,45.777,3.08088,0,1970329131942106
3377837159482381,43JAR|MNLP_**_43JAR,Jaude,45.777,3.0813,0,1970329131942106
3377837159482382,43LBA|MNLP_**_43LBA,La Baraque,45.7815,3.02165,0,1970329131942555
3377837159482388,43RPA|MNLP_**_43RPA,Royat Pépinière,45.7656,3.04175,0,1970329131942071
3377837159482389,43RPR|MNLP_**_43RPR,Royat Pépinière,45.7657,3.04176,0,1970329131942071
3377837159482390,43VUA|MNLP_**_43VUA,Vulcania,45.8129,2.95103,0,1970462275928194
3377837159482391,43VUR|MNLP_**_43VUR,Vulcania,45.8129,2.95103,0,1970462275928194
3377837159482394,HERLA|MNLP_**_36HRA,"L'Herbelière",45.7927,3.23987,0,1970462275928204
3377837159482395,HERLR|MNLP_**_36HRR,"L'Herbelière",45.793,3.24,0,1970462275928204
3377837159482417,CHCHA|MNLP_**_37CCA,Chemin du Cheix,45.7586,3.23803,0,1970462275928195
3377837159482418,CHCHR|MNLP_**_37CCR,Chemin du Cheix,45.7586,3.23803,0,1970462275928195
3377837159482419,JEFOA|MNLP_**_37JFA|MNLP_**_69JFA,Jean Fourcade,45.7529,3.24172,0,1970462275928196
3377837159482420,JEFOR|MNLP_**_37JFR|MNLP_**_69JFR,Jean Fourcade,45.7529,3.24172,0,1970462275928196
3377837159482430,MNLP_**_21MUA|MNLP_**_22MUR|MNLP_**_31MUA|MNLP_**_33MUR|MNLP_**_A1MUA|MNLP_**_MUSER|MURQB,"Musée d'Art Roger Quilliot",45.7934,3.11747,0,1970462275928199
3377837159482429,MNLP_**_A_MUA|MURQA,"Musée d'Art Roger Quilliot",45.7938,3.11734,0,1970462275928199
3377837159482432,MNLP_**_A_MUR|MURQR,"Musée d'Art Roger Quilliot",45.7938,3.11737,0,1970462275928199
3377837159482433,MNLP_**_20MUR|MNLP_**_21MUR|MNLP_**_22MUA|MNLP_**_31MUR|MNLP_**_33MUA|MNLP_**_A1MTR|MNLP_**_A1MUR|MNLP_**_MUSEA|MURQS,"Musée d'Art Roger Quilliot",45.7943,3.11701,0,1970462275928199
3377837159482441,MNLP_**_08FLR|MNLP_**_13FLR|PAULR,Paulines,45.7752,3.09556,0,1970462275928205
3377850044383269,LABEA|MNLP_**_26BEA,La Beaumière,45.745,3.07001,0,1970475160829967
3377850044383253,CEYRS|MNLP_**_26CMR,CEYRAT Mairie,45.7342,3.06405,0,1970329131941996
3377850044383270,LABER|MNLP_**_26BER,La Beaumière,45.745,3.06982,0,1970475160829967
3377850044383271,MNLP_**_26CAA|PLARA,Plaine des Sports Arténium,45.7364,3.06576,0,1970475160829968
3377850044383272,MNLP_**_26CAR|PLARR,Plaine des Sports Arténium,45.7362,3.06533,0,1970475160829968
3377850044383273,MNLP_**_41PRA|PLRYA,Place Royale,45.7775,3.08538,0,1970475160829969
3377850044383274,MNLP_**_41PRR|PLRYR,Place Royale,45.7775,3.08538,0,1970475160829969
3377850044383275,MNLP_**_22ZIR|ZIESR,Z.I. Est,45.7333,3.17822,0,1970475160829966
3377850044383285,AVREA|MNLP_**_13ARA,Av. de la République,45.7345,3.14206,0,1970475160829971
3377850044383286,AVRER|MNLP_**_13ARR,Av. de la République,45.7344,3.14195,0,1970475160829971
3377850044383287,MNLP_**_13RCA|PERTA,PERIGNAT Rte de COURNON,45.7338,3.14436,0,1970475160829972
3377850044383288,MNLP_**_13RCR|PERTR,PERIGNAT Rte de COURNON,45.7338,3.14436,0,1970475160829972
3377704015495793,LETRR|MNLP_**_32LER,Letrade,45.8253,3.05034,0,1970329131942371
3377850044383294,20TFR|MNLP_**_20TFR,Trois Fées,45.8371,3.10495,0,1970329131942540
3377837159481568,MNLP_**_09TEA|TREYA,Trémonteix Eychart,45.7931,3.06584,0,1970462275928130
3377850044383291,20CDR|MNLP_**_20CDR,Cladenas,45.8306,3.10539,0,1970329131941912
3377850044383292,20MCR|MNLP_**_20MCR,Marie Curie,45.8359,3.10195,0,1970329131942287
3377850044383293,20SAR|MNLP_**_20SAR,Sarre,45.8355,3.09617,0,1970462275928190
1970329131942072,,ROYAT Pl. Allard,45.7678,3.05636,1,
1970329131942404,,Le Cèdre,45.7997,3.25285,1,
1970329131942269,,Aéroport,45.7918,3.1614,1,
1970329131942325,,Acilloux,45.7296,3.18219,1,
1970329131942390,,Charles de Gaulle,45.7694,3.19823,1,
1970329131942433,,La Lissandre,45.7898,3.22521,1,
1970329131942424,,Lamartine,45.8071,3.24363,1,
1970329131942138,,Abbé Prévost,45.793,3.08432,1,
1970329131942044,,Alexandre Varenne,45.7767,3.07767,1,
1970329131942171,,Agriculture,45.7797,3.1287,1,
1970329131942078,,Alouettes,45.7355,3.1919,1,
1970329131942222,,Anatole France,45.7789,3.11274,1,
1970329131941889,,Arbos,45.8118,3.10328,1,
1970329131942172,,Arago,45.7748,3.10376,1,
1970329131942173,,Aubrac,45.781,3.11764,1,
1970329131942318,,"L'Arche",45.742,3.15833,1,
1970329131942193,,Aubigné,45.7793,3.10843,1,
1970329131941890,,Artière,45.7536,3.11695,1,
1970329131942195,,Aviation,45.7935,3.15624,1,
1970329131941891,,Aubiat,45.8319,3.09665,1,
1970329131941893,,Audollent,45.7787,3.09349,1,
1970329131941892,,AUBIÈRE Pl. des Ramacles,45.7498,3.11247,1,
1970329131942194,,AULNAT St Exupéry,45.7955,3.17224,1,
1970329131942308,,Auzon,45.7253,3.19712,1,
1970329131942082,,Av. du Pont,45.7354,3.2073,1,
1970329131941896,,Bellevue,45.7339,3.10678,1,
1970329131941991,,Bas Champflour,45.787,3.09225,1,
1970329131942045,,Av. Thermale,45.7715,3.05942,1,
1970329131941895,,"Barrière d'Issoire",45.7732,3.09204,1,
1970329131941894,,Ballainvilliers,45.7756,3.0866,1,
1970329131941990,,Barante,45.786,3.06953,1,
1970329131942196,,Banville,45.7784,3.10441,1,
1970329131942047,,Bargoin,45.7636,3.06035,1,
1970329131942049,,Barrieu,45.7646,3.05445,1,
1970329131942048,,Barreiras,45.7632,3.04925,1,
1970329131942270,,Batignolles,45.8374,3.14754,1,
1970329131942376,,Beauséjour,45.7241,3.19193,1,
1970329131941993,,Beaupeyras,45.7947,3.08258,1,
1970329131942240,,Beausite,45.7681,3.06197,1,
1970329131942383,,Bel Horizon,45.7134,3.18802,1,
1970329131941897,,Bellime,45.8358,3.09508,1,
1970329131942266,,Berlioz,45.7694,3.0764,1,
1970329131942153,,"BEAUMONT Pl. d'Armes",45.7514,3.08838,1,
1970329131942159,,MATUSSAT Châtaigneraie,45.7489,3.06928,1,
1970329131942050,,Berceaux,45.7645,3.05322,1,
1970329131941992,,BEAUMONT Pont de Boisséjour,45.7474,3.07216,1,
1970329131942309,,Beau Rivage,45.7337,3.21143,1,
1970329131941997,,Boisséjour Monument,45.744,3.05853,1,
1970329131942051,,Berthelot,45.7807,3.07016,1,
1970329131942227,,Bezance,45.7315,3.09975,1,
1970329131941938,,La Bezou,45.7438,3.10768,1,
1970329131941898,,Bien Assis,45.7887,3.09526,1,
1970329131941899,,BLANZAT La Grotte,45.8269,3.06985,1,
1970329131942351,,BLANZAT Les Mauvaises,45.8398,3.0745,1,
1970329131942083,,Beaumes,45.7814,3.06315,1,
1970329131942271,,Bourly,45.8288,3.14609,1,
1970329131941994,,Boisséjour Place,45.7452,3.06229,1,
1970329131941995,,Bouys,45.7941,3.06219,1,
1970329131942085,,Carnot,45.7762,3.09464,1,
1970329131942174,,Brézet,45.7799,3.133,1,
1970329131942272,,Brugeron,45.8086,3.1293,1,
1970329131942065,,La Brune,45.7509,3.06207,1,
1970329131942326,,Brunmurol,45.7329,3.06436,1,
1970329131942175,,Bughes,45.7879,3.08396,1,
1970329131942274,,Collège Anatole France,45.8282,3.15428,1,
1970329131942435,,Campus,45.7589,3.11381,1,
1970329131942336,,Les Carmes,45.7829,3.09575,1,
1970329131941947,,Les Caves,45.7327,3.10528,1,
1970329131942134,,Cartoucherie,45.7761,3.09875,1,
1970329131941901,,Cataroux,45.7891,3.09874,1,
1970329131941900,,Casati,45.7524,3.1077,1,
1970329131941903,,Ceyre,45.831,3.08536,1,
1970329131941998,,CEYRAT Pradeaux,45.7207,3.06815,1,
1970329131941918,,Croix de Neyrat,45.8142,3.10701,1,
1970329131941902,,CEBAZAT CHU L.Michel,45.8397,3.09198,1,
1970329131942327,,CEYRAT Fontimbert,45.734,3.07566,1,
1970329131942436,,Cézeaux Pellez,45.7613,3.10887,1,
1970329131942086,,Cévennes,45.7273,3.18953,1,
1970329131941999,,CEYRAT Robinson,45.7258,3.06353,1,
1970329131941996,,CEYRAT Mairie,45.7338,3.06399,1,
1970329131942273,,Chabesses,45.8178,3.14309,1,
1970329131942000,,Clos des Vignes,45.7918,3.0914,1,
1970329131942003,,"Chapelle de l'Agneau",45.75,3.07927,1,
1970329131942177,,Chanelles,45.7895,3.08031,1,
1970329131941906,,Champratel,45.8155,3.1129,1,
1970329131942213,,Les Chapelles,45.7991,3.16798,1,
1970329131942088,,Chazots,45.7534,3.1367,1,
1970329131942154,,Châtaigneraie,45.7501,3.07195,1,
1970329131942282,,La Charme,45.7981,3.11965,1,
1970329131942440,,La Chaux,45.7609,3.10463,1,
1970329131942352,,"Champ de l'Allée",45.8512,3.08275,1,
1970329131942354,,Chavaroche,45.8473,3.08673,1,
1970329131942012,,Les Chabades,45.7528,3.08365,1,
1970329131942359,,Les Chambérys,45.848,3.09106,1,
1970329131942087,,Chaux Blanche,45.7392,3.17174,1,
1970329131942054,,Chambre de Commerce,45.7822,3.07275,1,
1970329131941904,,Champcros,45.8213,3.10702,1,
1970329131942366,,Champcourt,45.8158,3.05728,1,
1970329131942369,,La Cheyre,45.8038,3.05603,1,
1970329131942445,,CHU Estaing,45.7848,3.10855,1,
1970329131941905,,Champfleuri,45.7932,3.09933,1,
1970329131941911,,CHU G. Montpied,45.7612,3.08981,1,
